"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 70423ms | tok/sec: 7,444 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,269 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,060 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971719 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,264 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578760 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,688 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248846 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,424 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998084 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,622 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787079 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,214 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606994 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,782 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455153 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,707 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325382 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,127 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217079 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,764 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120709 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,664 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034846 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,906 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962715 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,791 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00767 (82.5%) | loss: 2.861940 | lrm: 0.35 | dt: 324ms | tok/sec: 1,617,431 | mfu: 39.1% | epoch: 1 | remaining: 52s    
step 00768 (82.6%) | loss: 2.861473 | lrm: 0.35 | dt: 324ms | tok/sec: 1,618,496 | mfu: 39.1% | epoch: 1 | remaining: 52s    
step 00769 (82.8%) | loss: 2.859187 | lrm: 0.34 | dt: 326ms | tok/sec: 1,608,365 | mfu: 38.9% | epoch: 1 | remaining: 51s    
step 00770 (82.9%) | loss: 2.859020 | lrm: 0.34 | dt: 327ms | tok/sec: 1,605,724 | mfu: 38.8% | epoch: 1 | remaining: 51s    
step 00771 (83.0%) | loss: 2.857664 | lrm: 0.34 | dt: 324ms | tok/sec: 1,616,255 | mfu: 39.1% | epoch: 1 | remaining: 51s    
step 00772 (83.1%) | loss: 2.854837 | lrm: 0.34 | dt: 326ms | tok/sec: 1,607,918 | mfu: 38.8% | epoch: 1 | remaining: 50s    
step 00773 (83.2%) | loss: 2.855009 | lrm: 0.34 | dt: 327ms | tok/sec: 1,605,534 | mfu: 38.8% | epoch: 1 | remaining: 50s    
step 00774 (83.3%) | loss: 2.849748 | lrm: 0.33 | dt: 327ms | tok/sec: 1,605,383 | mfu: 38.8% | epoch: 1 | remaining: 50s    
step 00775 (83.4%) | loss: 2.853325 | lrm: 0.33 | dt: 323ms | tok/sec: 1,624,809 | mfu: 39.3% | epoch: 1 | remaining: 49s    
step 00776 (83.5%) | loss: 2.854699 | lrm: 0.33 | dt: 329ms | tok/sec: 1,594,724 | mfu: 38.5% | epoch: 1 | remaining: 49s    
step 00777 (83.6%) | loss: 2.854546 | lrm: 0.33 | dt: 326ms | tok/sec: 1,606,458 | mfu: 38.8% | epoch: 1 | remaining: 49s    
step 00778 (83.7%) | loss: 2.851768 | lrm: 0.33 | dt: 323ms | tok/sec: 1,623,140 | mfu: 39.2% | epoch: 1 | remaining: 48s    
step 00779 (83.8%) | loss: 2.853191 | lrm: 0.32 | dt: 329ms | tok/sec: 1,594,554 | mfu: 38.5% | epoch: 1 | remaining: 48s    
step 00780 (84.0%) | loss: 2.850102 | lrm: 0.32 | dt: 327ms | tok/sec: 1,605,040 | mfu: 38.8% | epoch: 1 | remaining: 48s    
step 00781 (84.1%) | loss: 2.848655 | lrm: 0.32 | dt: 327ms | tok/sec: 1,601,754 | mfu: 38.7% | epoch: 1 | remaining: 47s    
step 00782 (84.2%) | loss: 2.852040 | lrm: 0.32 | dt: 328ms | tok/sec: 1,597,743 | mfu: 38.6% | epoch: 1 | remaining: 47s    
step 00783 (84.3%) | loss: 2.851192 | lrm: 0.31 | dt: 326ms | tok/sec: 1,607,413 | mfu: 38.8% | epoch: 1 | remaining: 47s    
step 00784 (84.4%) | loss: 2.850914 | lrm: 0.31 | dt: 325ms | tok/sec: 1,613,156 | mfu: 39.0% | epoch: 1 | remaining: 47s    
step 00785 (84.5%) | loss: 2.849345 | lrm: 0.31 | dt: 326ms | tok/sec: 1,608,463 | mfu: 38.9% | epoch: 1 | remaining: 46s    
step 00786 (84.6%) | loss: 2.847185 | lrm: 0.31 | dt: 327ms | tok/sec: 1,605,018 | mfu: 38.8% | epoch: 1 | remaining: 46s    
step 00787 (84.7%) | loss: 2.847744 | lrm: 0.31 | dt: 327ms | tok/sec: 1,603,229 | mfu: 38.7% | epoch: 1 | remaining: 46s    
step 00788 (84.8%) | loss: 2.843178 | lrm: 0.30 | dt: 329ms | tok/sec: 1,594,562 | mfu: 38.5% | epoch: 1 | remaining: 45s    
step 00789 (84.9%) | loss: 2.839124 | lrm: 0.30 | dt: 321ms | tok/sec: 1,632,997 | mfu: 39.5% | epoch: 1 | remaining: 45s    
step 00790 (85.0%) | loss: 2.841154 | lrm: 0.30 | dt: 327ms | tok/sec: 1,604,387 | mfu: 38.8% | epoch: 1 | remaining: 45s    
step 00791 (85.1%) | loss: 2.840004 | lrm: 0.30 | dt: 328ms | tok/sec: 1,596,904 | mfu: 38.6% | epoch: 1 | remaining: 44s    
step 00792 (85.3%) | loss: 2.838252 | lrm: 0.29 | dt: 328ms | tok/sec: 1,600,638 | mfu: 38.7% | epoch: 1 | remaining: 44s    
step 00793 (85.4%) | loss: 2.842219 | lrm: 0.29 | dt: 325ms | tok/sec: 1,615,037 | mfu: 39.0% | epoch: 1 | remaining: 44s    
step 00794 (85.5%) | loss: 2.841984 | lrm: 0.29 | dt: 329ms | tok/sec: 1,594,547 | mfu: 38.5% | epoch: 1 | remaining: 43s    
step 00795 (85.6%) | loss: 2.841595 | lrm: 0.29 | dt: 325ms | tok/sec: 1,614,649 | mfu: 39.0% | epoch: 1 | remaining: 43s    
step 00796 (85.7%) | loss: 2.841264 | lrm: 0.29 | dt: 325ms | tok/sec: 1,612,394 | mfu: 39.0% | epoch: 1 | remaining: 43s    
step 00797 (85.8%) | loss: 2.843735 | lrm: 0.28 | dt: 325ms | tok/sec: 1,610,981 | mfu: 38.9% | epoch: 1 | remaining: 42s    
step 00798 (85.9%) | loss: 2.844599 | lrm: 0.28 | dt: 329ms | tok/sec: 1,595,685 | mfu: 38.6% | epoch: 1 | remaining: 42s    
step 00799 (86.0%) | loss: 2.845022 | lrm: 0.28 | dt: 324ms | tok/sec: 1,616,314 | mfu: 39.1% | epoch: 1 | remaining: 42s    
step 00800 (86.1%) | loss: 2.840213 | lrm: 0.28 | dt: 327ms | tok/sec: 1,601,518 | mfu: 38.7% | epoch: 1 | remaining: 41s    
step 00801 (86.2%) | loss: 2.832422 | lrm: 0.28 | dt: 329ms | tok/sec: 1,595,740 | mfu: 38.6% | epoch: 1 | remaining: 41s    
step 00802 (86.3%) | loss: 2.829796 | lrm: 0.27 | dt: 327ms | tok/sec: 1,605,360 | mfu: 38.8% | epoch: 1 | remaining: 41s    
step 00803 (86.5%) | loss: 2.831749 | lrm: 0.27 | dt: 324ms | tok/sec: 1,619,823 | mfu: 39.1% | epoch: 1 | remaining: 40s    
step 00804 (86.6%) | loss: 2.830710 | lrm: 0.27 | dt: 325ms | tok/sec: 1,611,250 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 00805 (86.7%) | loss: 2.829959 | lrm: 0.27 | dt: 322ms | tok/sec: 1,626,646 | mfu: 39.3% | epoch: 1 | remaining: 40s    
step 00806 (86.8%) | loss: 2.828257 | lrm: 0.26 | dt: 326ms | tok/sec: 1,608,307 | mfu: 38.9% | epoch: 1 | remaining: 39s    
step 00807 (86.9%) | loss: 2.829563 | lrm: 0.26 | dt: 326ms | tok/sec: 1,607,133 | mfu: 38.8% | epoch: 1 | remaining: 39s    
step 00808 (87.0%) | loss: 2.826233 | lrm: 0.26 | dt: 326ms | tok/sec: 1,608,126 | mfu: 38.9% | epoch: 1 | remaining: 39s    
step 00809 (87.1%) | loss: 2.824299 | lrm: 0.26 | dt: 325ms | tok/sec: 1,611,864 | mfu: 38.9% | epoch: 1 | remaining: 38s    
step 00810 (87.2%) | loss: 2.829945 | lrm: 0.26 | dt: 330ms | tok/sec: 1,590,385 | mfu: 38.4% | epoch: 1 | remaining: 38s    
step 00811 (87.3%) | loss: 2.832226 | lrm: 0.25 | dt: 325ms | tok/sec: 1,613,521 | mfu: 39.0% | epoch: 1 | remaining: 38s    
step 00812 (87.4%) | loss: 2.831263 | lrm: 0.25 | dt: 325ms | tok/sec: 1,615,598 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 00813 (87.5%) | loss: 2.832869 | lrm: 0.25 | dt: 326ms | tok/sec: 1,606,349 | mfu: 38.8% | epoch: 1 | remaining: 37s    
step 00814 (87.6%) | loss: 2.831830 | lrm: 0.25 | dt: 325ms | tok/sec: 1,613,030 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 00815 (87.8%) | loss: 2.834317 | lrm: 0.24 | dt: 324ms | tok/sec: 1,619,758 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 00816 (87.9%) | loss: 2.835269 | lrm: 0.24 | dt: 322ms | tok/sec: 1,630,629 | mfu: 39.4% | epoch: 1 | remaining: 36s    
step 00817 (88.0%) | loss: 2.833438 | lrm: 0.24 | dt: 323ms | tok/sec: 1,622,369 | mfu: 39.2% | epoch: 1 | remaining: 36s    
step 00818 (88.1%) | loss: 2.828245 | lrm: 0.24 | dt: 327ms | tok/sec: 1,601,921 | mfu: 38.7% | epoch: 1 | remaining: 35s    
step 00819 (88.2%) | loss: 2.832472 | lrm: 0.24 | dt: 323ms | tok/sec: 1,620,852 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 00820 (88.3%) | loss: 2.829237 | lrm: 0.23 | dt: 322ms | tok/sec: 1,625,719 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 00821 (88.4%) | loss: 2.827767 | lrm: 0.23 | dt: 321ms | tok/sec: 1,633,159 | mfu: 39.5% | epoch: 1 | remaining: 34s    
step 00822 (88.5%) | loss: 2.825979 | lrm: 0.23 | dt: 323ms | tok/sec: 1,622,063 | mfu: 39.2% | epoch: 1 | remaining: 34s    
step 00823 (88.6%) | loss: 2.826159 | lrm: 0.23 | dt: 327ms | tok/sec: 1,605,032 | mfu: 38.8% | epoch: 1 | remaining: 34s    
step 00824 (88.7%) | loss: 2.822781 | lrm: 0.23 | dt: 328ms | tok/sec: 1,600,356 | mfu: 38.7% | epoch: 1 | remaining: 33s    
step 00825 (88.8%) | loss: 2.826463 | lrm: 0.22 | dt: 326ms | tok/sec: 1,608,965 | mfu: 38.9% | epoch: 1 | remaining: 33s    
step 00826 (88.9%) | loss: 2.829355 | lrm: 0.22 | dt: 323ms | tok/sec: 1,622,924 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 00827 (89.1%) | loss: 2.830307 | lrm: 0.22 | dt: 328ms | tok/sec: 1,599,704 | mfu: 38.7% | epoch: 1 | remaining: 33s    
step 00828 (89.2%) | loss: 2.827642 | lrm: 0.22 | dt: 323ms | tok/sec: 1,625,467 | mfu: 39.3% | epoch: 1 | remaining: 32s    
step 00829 (89.3%) | loss: 2.832088 | lrm: 0.21 | dt: 327ms | tok/sec: 1,603,486 | mfu: 38.7% | epoch: 1 | remaining: 32s    
step 00830 (89.4%) | loss: 2.831224 | lrm: 0.21 | dt: 327ms | tok/sec: 1,605,141 | mfu: 38.8% | epoch: 1 | remaining: 32s    
step 00831 (89.5%) | loss: 2.826146 | lrm: 0.21 | dt: 327ms | tok/sec: 1,605,187 | mfu: 38.8% | epoch: 1 | remaining: 31s    
step 00832 (89.6%) | loss: 2.823517 | lrm: 0.21 | dt: 324ms | tok/sec: 1,620,173 | mfu: 39.1% | epoch: 1 | remaining: 31s    
step 00833 (89.7%) | loss: 2.823587 | lrm: 0.21 | dt: 328ms | tok/sec: 1,599,324 | mfu: 38.6% | epoch: 1 | remaining: 31s    
step 00834 (89.8%) | loss: 2.823866 | lrm: 0.20 | dt: 328ms | tok/sec: 1,599,044 | mfu: 38.6% | epoch: 1 | remaining: 30s    
step 00835 (89.9%) | loss: 2.818477 | lrm: 0.20 | dt: 325ms | tok/sec: 1,611,204 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 00836 (90.0%) | loss: 2.824079 | lrm: 0.20 | dt: 323ms | tok/sec: 1,624,421 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 00837 (90.1%) | loss: 2.819600 | lrm: 0.20 | dt: 326ms | tok/sec: 1,609,786 | mfu: 38.9% | epoch: 1 | remaining: 29s    
step 00838 (90.2%) | loss: 2.817368 | lrm: 0.20 | dt: 328ms | tok/sec: 1,600,076 | mfu: 38.7% | epoch: 1 | remaining: 29s    
step 00839 (90.4%) | loss: 2.825905 | lrm: 0.19 | dt: 323ms | tok/sec: 1,620,975 | mfu: 39.2% | epoch: 1 | remaining: 29s    
step 00840 (90.5%) | loss: 2.829357 | lrm: 0.19 | dt: 328ms | tok/sec: 1,600,114 | mfu: 38.7% | epoch: 1 | remaining: 28s    
step 00841 (90.6%) | loss: 2.824300 | lrm: 0.19 | dt: 328ms | tok/sec: 1,600,236 | mfu: 38.7% | epoch: 1 | remaining: 28s    
step 00842 (90.7%) | loss: 2.827538 | lrm: 0.19 | dt: 327ms | tok/sec: 1,602,563 | mfu: 38.7% | epoch: 1 | remaining: 28s    
step 00843 (90.8%) | loss: 2.824268 | lrm: 0.18 | dt: 324ms | tok/sec: 1,620,362 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 00844 (90.9%) | loss: 2.824880 | lrm: 0.18 | dt: 326ms | tok/sec: 1,609,191 | mfu: 38.9% | epoch: 1 | remaining: 27s    
step 00845 (91.0%) | loss: 2.825196 | lrm: 0.18 | dt: 326ms | tok/sec: 1,608,571 | mfu: 38.9% | epoch: 1 | remaining: 27s    
step 00846 (91.1%) | loss: 2.823234 | lrm: 0.18 | dt: 321ms | tok/sec: 1,633,823 | mfu: 39.5% | epoch: 1 | remaining: 26s    
step 00847 (91.2%) | loss: 2.825842 | lrm: 0.18 | dt: 321ms | tok/sec: 1,634,177 | mfu: 39.5% | epoch: 1 | remaining: 26s    
step 00848 (91.3%) | loss: 2.822526 | lrm: 0.17 | dt: 323ms | tok/sec: 1,621,904 | mfu: 39.2% | epoch: 1 | remaining: 26s    
step 00849 (91.4%) | loss: 2.820917 | lrm: 0.17 | dt: 327ms | tok/sec: 1,604,448 | mfu: 38.8% | epoch: 1 | remaining: 25s    
step 00850 (91.5%) | loss: 2.825104 | lrm: 0.17 | dt: 325ms | tok/sec: 1,614,351 | mfu: 39.0% | epoch: 1 | remaining: 25s    
step 00851 (91.7%) | loss: 2.823600 | lrm: 0.17 | dt: 327ms | tok/sec: 1,601,829 | mfu: 38.7% | epoch: 1 | remaining: 25s    
step 00852 (91.8%) | loss: 2.819079 | lrm: 0.16 | dt: 324ms | tok/sec: 1,616,091 | mfu: 39.0% | epoch: 1 | remaining: 24s    
step 00853 (91.9%) | loss: 2.819347 | lrm: 0.16 | dt: 328ms | tok/sec: 1,596,390 | mfu: 38.6% | epoch: 1 | remaining: 24s    
step 00854 (92.0%) | loss: 2.814099 | lrm: 0.16 | dt: 326ms | tok/sec: 1,608,301 | mfu: 38.9% | epoch: 1 | remaining: 24s    
step 00855 (92.1%) | loss: 2.813562 | lrm: 0.16 | dt: 327ms | tok/sec: 1,602,041 | mfu: 38.7% | epoch: 1 | remaining: 23s    
step 00856 (92.2%) | loss: 2.818605 | lrm: 0.16 | dt: 323ms | tok/sec: 1,620,910 | mfu: 39.2% | epoch: 1 | remaining: 23s    
step 00857 (92.3%) | loss: 2.821721 | lrm: 0.15 | dt: 325ms | tok/sec: 1,611,428 | mfu: 38.9% | epoch: 1 | remaining: 23s    
step 00858 (92.4%) | loss: 2.820163 | lrm: 0.15 | dt: 324ms | tok/sec: 1,616,188 | mfu: 39.0% | epoch: 1 | remaining: 22s    
step 00859 (92.5%) | loss: 2.822701 | lrm: 0.15 | dt: 328ms | tok/sec: 1,599,188 | mfu: 38.6% | epoch: 1 | remaining: 22s    
step 00860 (92.6%) | loss: 2.822567 | lrm: 0.15 | dt: 329ms | tok/sec: 1,591,951 | mfu: 38.5% | epoch: 1 | remaining: 22s    
step 00861 (92.7%) | loss: 2.824291 | lrm: 0.15 | dt: 323ms | tok/sec: 1,624,906 | mfu: 39.3% | epoch: 1 | remaining: 21s    
step 00862 (92.8%) | loss: 2.823420 | lrm: 0.14 | dt: 328ms | tok/sec: 1,599,867 | mfu: 38.7% | epoch: 1 | remaining: 21s    
step 00863 (93.0%) | loss: 2.822830 | lrm: 0.14 | dt: 327ms | tok/sec: 1,603,407 | mfu: 38.7% | epoch: 1 | remaining: 21s    
step 00864 (93.1%) | loss: 2.821107 | lrm: 0.14 | dt: 324ms | tok/sec: 1,618,854 | mfu: 39.1% | epoch: 1 | remaining: 20s    
step 00865 (93.2%) | loss: 2.818801 | lrm: 0.14 | dt: 327ms | tok/sec: 1,602,961 | mfu: 38.7% | epoch: 1 | remaining: 20s    
step 00866 (93.3%) | loss: 2.817699 | lrm: 0.13 | dt: 329ms | tok/sec: 1,591,207 | mfu: 38.4% | epoch: 1 | remaining: 20s    
step 00867 (93.4%) | loss: 2.818370 | lrm: 0.13 | dt: 325ms | tok/sec: 1,615,270 | mfu: 39.0% | epoch: 1 | remaining: 19s    
step 00868 (93.5%) | loss: 2.817872 | lrm: 0.13 | dt: 325ms | tok/sec: 1,615,607 | mfu: 39.0% | epoch: 1 | remaining: 19s    
step 00869 (93.6%) | loss: 2.816977 | lrm: 0.13 | dt: 328ms | tok/sec: 1,600,631 | mfu: 38.7% | epoch: 1 | remaining: 19s    
step 00870 (93.7%) | loss: 2.812289 | lrm: 0.13 | dt: 325ms | tok/sec: 1,612,113 | mfu: 39.0% | epoch: 1 | remaining: 19s    
step 00871 (93.8%) | loss: 2.810343 | lrm: 0.12 | dt: 322ms | tok/sec: 1,626,266 | mfu: 39.3% | epoch: 1 | remaining: 18s    
step 00872 (93.9%) | loss: 2.807651 | lrm: 0.12 | dt: 328ms | tok/sec: 1,600,280 | mfu: 38.7% | epoch: 1 | remaining: 18s    
step 00873 (94.0%) | loss: 2.801070 | lrm: 0.12 | dt: 327ms | tok/sec: 1,601,919 | mfu: 38.7% | epoch: 1 | remaining: 18s    
step 00874 (94.2%) | loss: 2.800661 | lrm: 0.12 | dt: 326ms | tok/sec: 1,606,371 | mfu: 38.8% | epoch: 1 | remaining: 17s    
step 00875 (94.3%) | loss: 2.804387 | lrm: 0.11 | dt: 328ms | tok/sec: 1,597,420 | mfu: 38.6% | epoch: 1 | remaining: 17s    
step 00876 (94.4%) | loss: 2.807930 | lrm: 0.11 | dt: 327ms | tok/sec: 1,601,370 | mfu: 38.7% | epoch: 1 | remaining: 17s    
step 00877 (94.5%) | loss: 2.807558 | lrm: 0.11 | dt: 325ms | tok/sec: 1,610,826 | mfu: 38.9% | epoch: 1 | remaining: 16s    
step 00878 (94.6%) | loss: 2.809074 | lrm: 0.11 | dt: 325ms | tok/sec: 1,612,628 | mfu: 39.0% | epoch: 1 | remaining: 16s    
step 00879 (94.7%) | loss: 2.807470 | lrm: 0.11 | dt: 326ms | tok/sec: 1,607,612 | mfu: 38.8% | epoch: 1 | remaining: 16s    
step 00880 (94.8%) | loss: 2.808983 | lrm: 0.10 | dt: 326ms | tok/sec: 1,609,247 | mfu: 38.9% | epoch: 1 | remaining: 15s    
step 00881 (94.9%) | loss: 2.806447 | lrm: 0.10 | dt: 327ms | tok/sec: 1,604,279 | mfu: 38.8% | epoch: 1 | remaining: 15s    
step 00882 (95.0%) | loss: 2.809744 | lrm: 0.10 | dt: 329ms | tok/sec: 1,593,937 | mfu: 38.5% | epoch: 1 | remaining: 15s    
step 00883 (95.1%) | loss: 2.808970 | lrm: 0.10 | dt: 323ms | tok/sec: 1,623,371 | mfu: 39.2% | epoch: 1 | remaining: 14s    
step 00884 (95.2%) | loss: 2.804616 | lrm: 0.10 | dt: 326ms | tok/sec: 1,606,636 | mfu: 38.8% | epoch: 1 | remaining: 14s    
step 00885 (95.4%) | loss: 2.806086 | lrm: 0.09 | dt: 327ms | tok/sec: 1,600,963 | mfu: 38.7% | epoch: 1 | remaining: 14s    
step 00886 (95.5%) | loss: 2.806142 | lrm: 0.09 | dt: 325ms | tok/sec: 1,613,547 | mfu: 39.0% | epoch: 1 | remaining: 13s    
step 00887 (95.6%) | loss: 2.807021 | lrm: 0.09 | dt: 325ms | tok/sec: 1,614,164 | mfu: 39.0% | epoch: 1 | remaining: 13s    
step 00888 (95.7%) | loss: 2.802260 | lrm: 0.09 | dt: 330ms | tok/sec: 1,588,652 | mfu: 38.4% | epoch: 1 | remaining: 13s    
step 00889 (95.8%) | loss: 2.798713 | lrm: 0.08 | dt: 323ms | tok/sec: 1,624,468 | mfu: 39.2% | epoch: 1 | remaining: 12s    
step 00890 (95.9%) | loss: 2.796013 | lrm: 0.08 | dt: 321ms | tok/sec: 1,633,637 | mfu: 39.5% | epoch: 1 | remaining: 12s    
step 00891 (96.0%) | loss: 2.793351 | lrm: 0.08 | dt: 331ms | tok/sec: 1,584,518 | mfu: 38.3% | epoch: 1 | remaining: 12s    
step 00892 (96.1%) | loss: 2.788033 | lrm: 0.08 | dt: 326ms | tok/sec: 1,607,975 | mfu: 38.9% | epoch: 1 | remaining: 11s    
step 00893 (96.2%) | loss: 2.791384 | lrm: 0.08 | dt: 321ms | tok/sec: 1,633,716 | mfu: 39.5% | epoch: 1 | remaining: 11s    
step 00894 (96.3%) | loss: 2.790003 | lrm: 0.07 | dt: 325ms | tok/sec: 1,612,883 | mfu: 39.0% | epoch: 1 | remaining: 11s    
step 00895 (96.4%) | loss: 2.792428 | lrm: 0.07 | dt: 326ms | tok/sec: 1,606,142 | mfu: 38.8% | epoch: 1 | remaining: 10s    
step 00896 (96.5%) | loss: 2.795625 | lrm: 0.07 | dt: 328ms | tok/sec: 1,599,630 | mfu: 38.6% | epoch: 1 | remaining: 10s    
step 00897 (96.7%) | loss: 2.796694 | lrm: 0.07 | dt: 327ms | tok/sec: 1,603,609 | mfu: 38.7% | epoch: 1 | remaining: 10s    
step 00898 (96.8%) | loss: 2.795341 | lrm: 0.06 | dt: 329ms | tok/sec: 1,596,003 | mfu: 38.6% | epoch: 1 | remaining: 9s    
step 00899 (96.9%) | loss: 2.794974 | lrm: 0.06 | dt: 324ms | tok/sec: 1,617,866 | mfu: 39.1% | epoch: 1 | remaining: 9s    
step 00900 (97.0%) | loss: 2.799968 | lrm: 0.06 | dt: 320ms | tok/sec: 1,639,875 | mfu: 39.6% | epoch: 1 | remaining: 9s    
step 00901 (97.1%) | loss: 2.802118 | lrm: 0.06 | dt: 325ms | tok/sec: 1,612,665 | mfu: 39.0% | epoch: 1 | remaining: 8s    
step 00902 (97.2%) | loss: 2.798865 | lrm: 0.06 | dt: 330ms | tok/sec: 1,589,123 | mfu: 38.4% | epoch: 1 | remaining: 8s    
step 00903 (97.3%) | loss: 2.797884 | lrm: 0.05 | dt: 322ms | tok/sec: 1,626,304 | mfu: 39.3% | epoch: 1 | remaining: 8s    
step 00904 (97.4%) | loss: 2.802338 | lrm: 0.05 | dt: 325ms | tok/sec: 1,614,558 | mfu: 39.0% | epoch: 1 | remaining: 7s    
step 00905 (97.5%) | loss: 2.800138 | lrm: 0.05 | dt: 326ms | tok/sec: 1,609,053 | mfu: 38.9% | epoch: 1 | remaining: 7s    
step 00906 (97.6%) | loss: 2.796867 | lrm: 0.05 | dt: 328ms | tok/sec: 1,599,768 | mfu: 38.7% | epoch: 1 | remaining: 7s    
step 00907 (97.7%) | loss: 2.798895 | lrm: 0.05 | dt: 324ms | tok/sec: 1,619,083 | mfu: 39.1% | epoch: 1 | remaining: 6s    
step 00908 (97.8%) | loss: 2.795691 | lrm: 0.04 | dt: 323ms | tok/sec: 1,623,082 | mfu: 39.2% | epoch: 1 | remaining: 6s    
step 00909 (98.0%) | loss: 2.800048 | lrm: 0.04 | dt: 327ms | tok/sec: 1,602,709 | mfu: 38.7% | epoch: 1 | remaining: 6s    
step 00910 (98.1%) | loss: 2.797317 | lrm: 0.04 | dt: 328ms | tok/sec: 1,596,601 | mfu: 38.6% | epoch: 1 | remaining: 5s    
step 00911 (98.2%) | loss: 2.805258 | lrm: 0.04 | dt: 328ms | tok/sec: 1,596,016 | mfu: 38.6% | epoch: 1 | remaining: 5s    
step 00912 (98.3%) | loss: 2.799796 | lrm: 0.03 | dt: 328ms | tok/sec: 1,598,768 | mfu: 38.6% | epoch: 1 | remaining: 5s    
step 00913 (98.4%) | loss: 2.791302 | lrm: 0.03 | dt: 324ms | tok/sec: 1,620,043 | mfu: 39.1% | epoch: 1 | remaining: 5s    
step 00914 (98.5%) | loss: 2.787474 | lrm: 0.03 | dt: 326ms | tok/sec: 1,608,810 | mfu: 38.9% | epoch: 1 | remaining: 4s    
step 00915 (98.6%) | loss: 2.787991 | lrm: 0.03 | dt: 327ms | tok/sec: 1,601,488 | mfu: 38.7% | epoch: 1 | remaining: 4s    
step 00916 (98.7%) | loss: 2.788629 | lrm: 0.03 | dt: 328ms | tok/sec: 1,598,967 | mfu: 38.6% | epoch: 1 | remaining: 4s    
step 00917 (98.8%) | loss: 2.796298 | lrm: 0.02 | dt: 328ms | tok/sec: 1,599,606 | mfu: 38.6% | epoch: 1 | remaining: 3s    
step 00918 (98.9%) | loss: 2.799142 | lrm: 0.02 | dt: 325ms | tok/sec: 1,614,055 | mfu: 39.0% | epoch: 1 | remaining: 3s    
step 00919 (99.0%) | loss: 2.796415 | lrm: 0.02 | dt: 326ms | tok/sec: 1,607,039 | mfu: 38.8% | epoch: 1 | remaining: 3s    
step 00920 (99.2%) | loss: 2.800343 | lrm: 0.02 | dt: 324ms | tok/sec: 1,616,045 | mfu: 39.0% | epoch: 1 | remaining: 2s    
