"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 62959ms | tok/sec: 8,327 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,526 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442317 | lrm: 1.00 | dt: 688ms | tok/sec: 762,362 | mfu: 18.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971718 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,876 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578769 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,616 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248852 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,715 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998088 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,402 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787080 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,905 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606990 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,413 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455149 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,062 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325379 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,652 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217077 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,765 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120708 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,816 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034852 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,304 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962735 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,629 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00767 (81.8%) | loss: 2.863556 | lrm: 0.36 | dt: 326ms | tok/sec: 1,609,033 | mfu: 38.9% | epoch: 1 | remaining: 54s    
step 00768 (82.0%) | loss: 2.862980 | lrm: 0.36 | dt: 327ms | tok/sec: 1,605,693 | mfu: 38.8% | epoch: 1 | remaining: 54s    
step 00769 (82.1%) | loss: 2.860834 | lrm: 0.36 | dt: 322ms | tok/sec: 1,629,338 | mfu: 39.4% | epoch: 1 | remaining: 53s    
step 00770 (82.2%) | loss: 2.860606 | lrm: 0.36 | dt: 324ms | tok/sec: 1,618,317 | mfu: 39.1% | epoch: 1 | remaining: 53s    
step 00771 (82.3%) | loss: 2.859371 | lrm: 0.35 | dt: 322ms | tok/sec: 1,625,999 | mfu: 39.3% | epoch: 1 | remaining: 53s    
step 00772 (82.4%) | loss: 2.856508 | lrm: 0.35 | dt: 321ms | tok/sec: 1,631,874 | mfu: 39.4% | epoch: 1 | remaining: 53s    
step 00773 (82.5%) | loss: 2.856507 | lrm: 0.35 | dt: 327ms | tok/sec: 1,604,571 | mfu: 38.8% | epoch: 1 | remaining: 52s    
step 00774 (82.6%) | loss: 2.851138 | lrm: 0.35 | dt: 327ms | tok/sec: 1,605,630 | mfu: 38.8% | epoch: 1 | remaining: 52s    
step 00775 (82.7%) | loss: 2.854426 | lrm: 0.35 | dt: 325ms | tok/sec: 1,614,178 | mfu: 39.0% | epoch: 1 | remaining: 52s    
step 00776 (82.8%) | loss: 2.855691 | lrm: 0.34 | dt: 326ms | tok/sec: 1,610,073 | mfu: 38.9% | epoch: 1 | remaining: 51s    
step 00777 (82.9%) | loss: 2.855692 | lrm: 0.34 | dt: 325ms | tok/sec: 1,611,032 | mfu: 38.9% | epoch: 1 | remaining: 51s    
step 00778 (83.0%) | loss: 2.852869 | lrm: 0.34 | dt: 325ms | tok/sec: 1,612,813 | mfu: 39.0% | epoch: 1 | remaining: 51s    
step 00779 (83.1%) | loss: 2.854335 | lrm: 0.34 | dt: 322ms | tok/sec: 1,628,370 | mfu: 39.3% | epoch: 1 | remaining: 50s    
step 00780 (83.3%) | loss: 2.851365 | lrm: 0.33 | dt: 325ms | tok/sec: 1,611,410 | mfu: 38.9% | epoch: 1 | remaining: 50s    
step 00781 (83.4%) | loss: 2.849884 | lrm: 0.33 | dt: 329ms | tok/sec: 1,592,164 | mfu: 38.5% | epoch: 1 | remaining: 50s    
step 00782 (83.5%) | loss: 2.853404 | lrm: 0.33 | dt: 323ms | tok/sec: 1,625,367 | mfu: 39.3% | epoch: 1 | remaining: 49s    
step 00783 (83.6%) | loss: 2.852568 | lrm: 0.33 | dt: 327ms | tok/sec: 1,605,243 | mfu: 38.8% | epoch: 1 | remaining: 49s    
step 00784 (83.7%) | loss: 2.852377 | lrm: 0.33 | dt: 327ms | tok/sec: 1,603,811 | mfu: 38.8% | epoch: 1 | remaining: 49s    
step 00785 (83.8%) | loss: 2.850686 | lrm: 0.32 | dt: 323ms | tok/sec: 1,622,485 | mfu: 39.2% | epoch: 1 | remaining: 48s    
step 00786 (83.9%) | loss: 2.848443 | lrm: 0.32 | dt: 325ms | tok/sec: 1,615,517 | mfu: 39.0% | epoch: 1 | remaining: 48s    
step 00787 (84.0%) | loss: 2.848874 | lrm: 0.32 | dt: 324ms | tok/sec: 1,617,887 | mfu: 39.1% | epoch: 1 | remaining: 48s    
step 00788 (84.1%) | loss: 2.844366 | lrm: 0.32 | dt: 323ms | tok/sec: 1,625,187 | mfu: 39.3% | epoch: 1 | remaining: 47s    
step 00789 (84.2%) | loss: 2.840379 | lrm: 0.32 | dt: 327ms | tok/sec: 1,602,174 | mfu: 38.7% | epoch: 1 | remaining: 47s    
step 00790 (84.3%) | loss: 2.842333 | lrm: 0.31 | dt: 324ms | tok/sec: 1,620,209 | mfu: 39.1% | epoch: 1 | remaining: 47s    
step 00791 (84.4%) | loss: 2.841141 | lrm: 0.31 | dt: 324ms | tok/sec: 1,619,678 | mfu: 39.1% | epoch: 1 | remaining: 46s    
step 00792 (84.6%) | loss: 2.839355 | lrm: 0.31 | dt: 320ms | tok/sec: 1,636,857 | mfu: 39.5% | epoch: 1 | remaining: 46s    
step 00793 (84.7%) | loss: 2.843287 | lrm: 0.31 | dt: 328ms | tok/sec: 1,599,966 | mfu: 38.7% | epoch: 1 | remaining: 46s    
step 00794 (84.8%) | loss: 2.842889 | lrm: 0.30 | dt: 325ms | tok/sec: 1,615,438 | mfu: 39.0% | epoch: 1 | remaining: 45s    
step 00795 (84.9%) | loss: 2.842625 | lrm: 0.30 | dt: 326ms | tok/sec: 1,607,593 | mfu: 38.8% | epoch: 1 | remaining: 45s    
step 00796 (85.0%) | loss: 2.842244 | lrm: 0.30 | dt: 322ms | tok/sec: 1,626,340 | mfu: 39.3% | epoch: 1 | remaining: 45s    
step 00797 (85.1%) | loss: 2.845027 | lrm: 0.30 | dt: 326ms | tok/sec: 1,609,337 | mfu: 38.9% | epoch: 1 | remaining: 44s    
step 00798 (85.2%) | loss: 2.846058 | lrm: 0.30 | dt: 325ms | tok/sec: 1,611,231 | mfu: 38.9% | epoch: 1 | remaining: 44s    
step 00799 (85.3%) | loss: 2.846473 | lrm: 0.29 | dt: 326ms | tok/sec: 1,607,858 | mfu: 38.8% | epoch: 1 | remaining: 44s    
step 00800 (85.4%) | loss: 2.841732 | lrm: 0.29 | dt: 321ms | tok/sec: 1,631,146 | mfu: 39.4% | epoch: 1 | remaining: 43s    
step 00801 (85.5%) | loss: 2.833774 | lrm: 0.29 | dt: 327ms | tok/sec: 1,604,491 | mfu: 38.8% | epoch: 1 | remaining: 43s    
step 00802 (85.6%) | loss: 2.831178 | lrm: 0.29 | dt: 324ms | tok/sec: 1,615,770 | mfu: 39.0% | epoch: 1 | remaining: 43s    
step 00803 (85.7%) | loss: 2.833010 | lrm: 0.29 | dt: 325ms | tok/sec: 1,614,703 | mfu: 39.0% | epoch: 1 | remaining: 42s    
step 00804 (85.9%) | loss: 2.832062 | lrm: 0.28 | dt: 324ms | tok/sec: 1,617,815 | mfu: 39.1% | epoch: 1 | remaining: 42s    
step 00805 (86.0%) | loss: 2.831061 | lrm: 0.28 | dt: 325ms | tok/sec: 1,614,708 | mfu: 39.0% | epoch: 1 | remaining: 42s    
step 00806 (86.1%) | loss: 2.829410 | lrm: 0.28 | dt: 326ms | tok/sec: 1,607,528 | mfu: 38.8% | epoch: 1 | remaining: 41s    
step 00807 (86.2%) | loss: 2.830307 | lrm: 0.28 | dt: 325ms | tok/sec: 1,612,955 | mfu: 39.0% | epoch: 1 | remaining: 41s    
step 00808 (86.3%) | loss: 2.826981 | lrm: 0.27 | dt: 324ms | tok/sec: 1,617,894 | mfu: 39.1% | epoch: 1 | remaining: 41s    
step 00809 (86.4%) | loss: 2.825008 | lrm: 0.27 | dt: 325ms | tok/sec: 1,611,278 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 00810 (86.5%) | loss: 2.830622 | lrm: 0.27 | dt: 325ms | tok/sec: 1,610,931 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 00811 (86.6%) | loss: 2.833042 | lrm: 0.27 | dt: 324ms | tok/sec: 1,619,529 | mfu: 39.1% | epoch: 1 | remaining: 40s    
step 00812 (86.7%) | loss: 2.832250 | lrm: 0.27 | dt: 325ms | tok/sec: 1,610,880 | mfu: 38.9% | epoch: 1 | remaining: 40s    
step 00813 (86.8%) | loss: 2.834071 | lrm: 0.26 | dt: 323ms | tok/sec: 1,620,811 | mfu: 39.2% | epoch: 1 | remaining: 39s    
step 00814 (86.9%) | loss: 2.832986 | lrm: 0.26 | dt: 327ms | tok/sec: 1,601,335 | mfu: 38.7% | epoch: 1 | remaining: 39s    
step 00815 (87.0%) | loss: 2.835327 | lrm: 0.26 | dt: 324ms | tok/sec: 1,620,103 | mfu: 39.1% | epoch: 1 | remaining: 39s    
step 00816 (87.2%) | loss: 2.836242 | lrm: 0.26 | dt: 324ms | tok/sec: 1,616,577 | mfu: 39.1% | epoch: 1 | remaining: 38s    
step 00817 (87.3%) | loss: 2.834220 | lrm: 0.25 | dt: 324ms | tok/sec: 1,616,781 | mfu: 39.1% | epoch: 1 | remaining: 38s    
step 00818 (87.4%) | loss: 2.829122 | lrm: 0.25 | dt: 327ms | tok/sec: 1,604,646 | mfu: 38.8% | epoch: 1 | remaining: 38s    
step 00819 (87.5%) | loss: 2.833297 | lrm: 0.25 | dt: 324ms | tok/sec: 1,615,814 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 00820 (87.6%) | loss: 2.830003 | lrm: 0.25 | dt: 324ms | tok/sec: 1,619,857 | mfu: 39.1% | epoch: 1 | remaining: 37s    
step 00821 (87.7%) | loss: 2.828356 | lrm: 0.25 | dt: 323ms | tok/sec: 1,621,390 | mfu: 39.2% | epoch: 1 | remaining: 37s    
step 00822 (87.8%) | loss: 2.826573 | lrm: 0.24 | dt: 325ms | tok/sec: 1,613,554 | mfu: 39.0% | epoch: 1 | remaining: 36s    
step 00823 (87.9%) | loss: 2.826703 | lrm: 0.24 | dt: 325ms | tok/sec: 1,612,155 | mfu: 39.0% | epoch: 1 | remaining: 36s    
step 00824 (88.0%) | loss: 2.823246 | lrm: 0.24 | dt: 323ms | tok/sec: 1,622,080 | mfu: 39.2% | epoch: 1 | remaining: 36s    
step 00825 (88.1%) | loss: 2.826780 | lrm: 0.24 | dt: 324ms | tok/sec: 1,617,179 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 00826 (88.2%) | loss: 2.829716 | lrm: 0.24 | dt: 325ms | tok/sec: 1,615,467 | mfu: 39.0% | epoch: 1 | remaining: 35s    
step 00827 (88.3%) | loss: 2.830613 | lrm: 0.23 | dt: 328ms | tok/sec: 1,600,467 | mfu: 38.7% | epoch: 1 | remaining: 35s    
step 00828 (88.5%) | loss: 2.828147 | lrm: 0.23 | dt: 321ms | tok/sec: 1,635,068 | mfu: 39.5% | epoch: 1 | remaining: 34s    
step 00829 (88.6%) | loss: 2.832559 | lrm: 0.23 | dt: 322ms | tok/sec: 1,628,524 | mfu: 39.3% | epoch: 1 | remaining: 34s    
step 00830 (88.7%) | loss: 2.831680 | lrm: 0.23 | dt: 322ms | tok/sec: 1,627,700 | mfu: 39.3% | epoch: 1 | remaining: 34s    
step 00831 (88.8%) | loss: 2.826588 | lrm: 0.22 | dt: 327ms | tok/sec: 1,601,187 | mfu: 38.7% | epoch: 1 | remaining: 33s    
step 00832 (88.9%) | loss: 2.823870 | lrm: 0.22 | dt: 324ms | tok/sec: 1,618,166 | mfu: 39.1% | epoch: 1 | remaining: 33s    
step 00833 (89.0%) | loss: 2.824027 | lrm: 0.22 | dt: 324ms | tok/sec: 1,617,999 | mfu: 39.1% | epoch: 1 | remaining: 33s    
step 00834 (89.1%) | loss: 2.824477 | lrm: 0.22 | dt: 323ms | tok/sec: 1,624,416 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 00835 (89.2%) | loss: 2.819226 | lrm: 0.22 | dt: 326ms | tok/sec: 1,607,754 | mfu: 38.8% | epoch: 1 | remaining: 32s    
step 00836 (89.3%) | loss: 2.824818 | lrm: 0.21 | dt: 325ms | tok/sec: 1,612,414 | mfu: 39.0% | epoch: 1 | remaining: 32s    
step 00837 (89.4%) | loss: 2.820284 | lrm: 0.21 | dt: 324ms | tok/sec: 1,618,207 | mfu: 39.1% | epoch: 1 | remaining: 31s    
step 00838 (89.5%) | loss: 2.818056 | lrm: 0.21 | dt: 322ms | tok/sec: 1,630,512 | mfu: 39.4% | epoch: 1 | remaining: 31s    
step 00839 (89.6%) | loss: 2.826642 | lrm: 0.21 | dt: 326ms | tok/sec: 1,607,763 | mfu: 38.8% | epoch: 1 | remaining: 31s    
step 00840 (89.7%) | loss: 2.830293 | lrm: 0.21 | dt: 324ms | tok/sec: 1,618,616 | mfu: 39.1% | epoch: 1 | remaining: 30s    
step 00841 (89.9%) | loss: 2.825302 | lrm: 0.20 | dt: 325ms | tok/sec: 1,613,480 | mfu: 39.0% | epoch: 1 | remaining: 30s    
step 00842 (90.0%) | loss: 2.828428 | lrm: 0.20 | dt: 326ms | tok/sec: 1,607,723 | mfu: 38.8% | epoch: 1 | remaining: 30s    
step 00843 (90.1%) | loss: 2.825567 | lrm: 0.20 | dt: 324ms | tok/sec: 1,618,135 | mfu: 39.1% | epoch: 1 | remaining: 29s    
step 00844 (90.2%) | loss: 2.826447 | lrm: 0.20 | dt: 324ms | tok/sec: 1,617,460 | mfu: 39.1% | epoch: 1 | remaining: 29s    
step 00845 (90.3%) | loss: 2.826847 | lrm: 0.19 | dt: 326ms | tok/sec: 1,605,800 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 00846 (90.4%) | loss: 2.824553 | lrm: 0.19 | dt: 325ms | tok/sec: 1,615,149 | mfu: 39.0% | epoch: 1 | remaining: 28s    
step 00847 (90.5%) | loss: 2.827229 | lrm: 0.19 | dt: 320ms | tok/sec: 1,637,671 | mfu: 39.6% | epoch: 1 | remaining: 28s    
step 00848 (90.6%) | loss: 2.823785 | lrm: 0.19 | dt: 324ms | tok/sec: 1,616,523 | mfu: 39.1% | epoch: 1 | remaining: 28s    
step 00849 (90.7%) | loss: 2.821966 | lrm: 0.19 | dt: 326ms | tok/sec: 1,608,427 | mfu: 38.9% | epoch: 1 | remaining: 28s    
step 00850 (90.8%) | loss: 2.826195 | lrm: 0.18 | dt: 326ms | tok/sec: 1,608,467 | mfu: 38.9% | epoch: 1 | remaining: 27s    
step 00851 (90.9%) | loss: 2.824765 | lrm: 0.18 | dt: 326ms | tok/sec: 1,609,972 | mfu: 38.9% | epoch: 1 | remaining: 27s    
step 00852 (91.0%) | loss: 2.820126 | lrm: 0.18 | dt: 321ms | tok/sec: 1,632,656 | mfu: 39.4% | epoch: 1 | remaining: 27s    
step 00853 (91.2%) | loss: 2.820158 | lrm: 0.18 | dt: 323ms | tok/sec: 1,622,508 | mfu: 39.2% | epoch: 1 | remaining: 26s    
step 00854 (91.3%) | loss: 2.814966 | lrm: 0.17 | dt: 326ms | tok/sec: 1,610,223 | mfu: 38.9% | epoch: 1 | remaining: 26s    
step 00855 (91.4%) | loss: 2.814479 | lrm: 0.17 | dt: 325ms | tok/sec: 1,611,314 | mfu: 38.9% | epoch: 1 | remaining: 26s    
step 00856 (91.5%) | loss: 2.819554 | lrm: 0.17 | dt: 323ms | tok/sec: 1,624,587 | mfu: 39.3% | epoch: 1 | remaining: 25s    
step 00857 (91.6%) | loss: 2.822608 | lrm: 0.17 | dt: 323ms | tok/sec: 1,621,984 | mfu: 39.2% | epoch: 1 | remaining: 25s    
step 00858 (91.7%) | loss: 2.821152 | lrm: 0.17 | dt: 323ms | tok/sec: 1,625,243 | mfu: 39.3% | epoch: 1 | remaining: 25s    
step 00859 (91.8%) | loss: 2.823667 | lrm: 0.16 | dt: 324ms | tok/sec: 1,618,683 | mfu: 39.1% | epoch: 1 | remaining: 24s    
step 00860 (91.9%) | loss: 2.823497 | lrm: 0.16 | dt: 325ms | tok/sec: 1,613,449 | mfu: 39.0% | epoch: 1 | remaining: 24s    
step 00861 (92.0%) | loss: 2.825331 | lrm: 0.16 | dt: 326ms | tok/sec: 1,608,867 | mfu: 38.9% | epoch: 1 | remaining: 24s    
step 00862 (92.1%) | loss: 2.824202 | lrm: 0.16 | dt: 323ms | tok/sec: 1,622,725 | mfu: 39.2% | epoch: 1 | remaining: 23s    
step 00863 (92.2%) | loss: 2.823518 | lrm: 0.16 | dt: 325ms | tok/sec: 1,612,078 | mfu: 39.0% | epoch: 1 | remaining: 23s    
step 00864 (92.3%) | loss: 2.821785 | lrm: 0.15 | dt: 326ms | tok/sec: 1,607,495 | mfu: 38.8% | epoch: 1 | remaining: 23s    
step 00865 (92.4%) | loss: 2.819491 | lrm: 0.15 | dt: 324ms | tok/sec: 1,617,848 | mfu: 39.1% | epoch: 1 | remaining: 22s    
step 00866 (92.6%) | loss: 2.818544 | lrm: 0.15 | dt: 324ms | tok/sec: 1,616,106 | mfu: 39.0% | epoch: 1 | remaining: 22s    
step 00867 (92.7%) | loss: 2.819237 | lrm: 0.15 | dt: 325ms | tok/sec: 1,613,889 | mfu: 39.0% | epoch: 1 | remaining: 22s    
step 00868 (92.8%) | loss: 2.818993 | lrm: 0.14 | dt: 324ms | tok/sec: 1,619,832 | mfu: 39.1% | epoch: 1 | remaining: 21s    
step 00869 (92.9%) | loss: 2.818246 | lrm: 0.14 | dt: 324ms | tok/sec: 1,618,597 | mfu: 39.1% | epoch: 1 | remaining: 21s    
step 00870 (93.0%) | loss: 2.813555 | lrm: 0.14 | dt: 323ms | tok/sec: 1,624,900 | mfu: 39.3% | epoch: 1 | remaining: 21s    
step 00871 (93.1%) | loss: 2.811679 | lrm: 0.14 | dt: 324ms | tok/sec: 1,618,879 | mfu: 39.1% | epoch: 1 | remaining: 20s    
step 00872 (93.2%) | loss: 2.808794 | lrm: 0.14 | dt: 328ms | tok/sec: 1,600,118 | mfu: 38.7% | epoch: 1 | remaining: 20s    
step 00873 (93.3%) | loss: 2.802272 | lrm: 0.13 | dt: 326ms | tok/sec: 1,607,341 | mfu: 38.8% | epoch: 1 | remaining: 20s    
step 00874 (93.4%) | loss: 2.801877 | lrm: 0.13 | dt: 321ms | tok/sec: 1,631,853 | mfu: 39.4% | epoch: 1 | remaining: 19s    
step 00875 (93.5%) | loss: 2.805535 | lrm: 0.13 | dt: 325ms | tok/sec: 1,615,264 | mfu: 39.0% | epoch: 1 | remaining: 19s    
step 00876 (93.6%) | loss: 2.809082 | lrm: 0.13 | dt: 325ms | tok/sec: 1,615,636 | mfu: 39.0% | epoch: 1 | remaining: 19s    
step 00877 (93.7%) | loss: 2.808453 | lrm: 0.13 | dt: 327ms | tok/sec: 1,605,047 | mfu: 38.8% | epoch: 1 | remaining: 18s    
step 00878 (93.9%) | loss: 2.809910 | lrm: 0.12 | dt: 323ms | tok/sec: 1,620,914 | mfu: 39.2% | epoch: 1 | remaining: 18s    
step 00879 (94.0%) | loss: 2.808335 | lrm: 0.12 | dt: 320ms | tok/sec: 1,637,674 | mfu: 39.6% | epoch: 1 | remaining: 18s    
step 00880 (94.1%) | loss: 2.810043 | lrm: 0.12 | dt: 324ms | tok/sec: 1,618,417 | mfu: 39.1% | epoch: 1 | remaining: 17s    
step 00881 (94.2%) | loss: 2.807298 | lrm: 0.12 | dt: 326ms | tok/sec: 1,609,251 | mfu: 38.9% | epoch: 1 | remaining: 17s    
step 00882 (94.3%) | loss: 2.810538 | lrm: 0.11 | dt: 323ms | tok/sec: 1,620,797 | mfu: 39.2% | epoch: 1 | remaining: 17s    
step 00883 (94.4%) | loss: 2.809532 | lrm: 0.11 | dt: 325ms | tok/sec: 1,611,135 | mfu: 38.9% | epoch: 1 | remaining: 16s    
step 00884 (94.5%) | loss: 2.805107 | lrm: 0.11 | dt: 324ms | tok/sec: 1,618,317 | mfu: 39.1% | epoch: 1 | remaining: 16s    
step 00885 (94.6%) | loss: 2.806546 | lrm: 0.11 | dt: 326ms | tok/sec: 1,607,870 | mfu: 38.8% | epoch: 1 | remaining: 16s    
step 00886 (94.7%) | loss: 2.806729 | lrm: 0.11 | dt: 327ms | tok/sec: 1,605,306 | mfu: 38.8% | epoch: 1 | remaining: 16s    
step 00887 (94.8%) | loss: 2.807632 | lrm: 0.10 | dt: 326ms | tok/sec: 1,607,935 | mfu: 38.9% | epoch: 1 | remaining: 15s    
step 00888 (94.9%) | loss: 2.802787 | lrm: 0.10 | dt: 326ms | tok/sec: 1,607,288 | mfu: 38.8% | epoch: 1 | remaining: 15s    
step 00889 (95.0%) | loss: 2.799137 | lrm: 0.10 | dt: 326ms | tok/sec: 1,608,951 | mfu: 38.9% | epoch: 1 | remaining: 15s    
step 00890 (95.2%) | loss: 2.796371 | lrm: 0.10 | dt: 325ms | tok/sec: 1,614,098 | mfu: 39.0% | epoch: 1 | remaining: 14s    
step 00891 (95.3%) | loss: 2.793656 | lrm: 0.09 | dt: 323ms | tok/sec: 1,621,990 | mfu: 39.2% | epoch: 1 | remaining: 14s    
step 00892 (95.4%) | loss: 2.788332 | lrm: 0.09 | dt: 321ms | tok/sec: 1,632,032 | mfu: 39.4% | epoch: 1 | remaining: 14s    
step 00893 (95.5%) | loss: 2.791620 | lrm: 0.09 | dt: 323ms | tok/sec: 1,621,128 | mfu: 39.2% | epoch: 1 | remaining: 13s    
step 00894 (95.6%) | loss: 2.790393 | lrm: 0.09 | dt: 326ms | tok/sec: 1,606,558 | mfu: 38.8% | epoch: 1 | remaining: 13s    
step 00895 (95.7%) | loss: 2.792911 | lrm: 0.09 | dt: 325ms | tok/sec: 1,613,030 | mfu: 39.0% | epoch: 1 | remaining: 13s    
step 00896 (95.8%) | loss: 2.795772 | lrm: 0.08 | dt: 319ms | tok/sec: 1,641,967 | mfu: 39.7% | epoch: 1 | remaining: 12s    
step 00897 (95.9%) | loss: 2.796721 | lrm: 0.08 | dt: 324ms | tok/sec: 1,617,354 | mfu: 39.1% | epoch: 1 | remaining: 12s    
step 00898 (96.0%) | loss: 2.795216 | lrm: 0.08 | dt: 326ms | tok/sec: 1,609,549 | mfu: 38.9% | epoch: 1 | remaining: 12s    
step 00899 (96.1%) | loss: 2.795049 | lrm: 0.08 | dt: 325ms | tok/sec: 1,613,609 | mfu: 39.0% | epoch: 1 | remaining: 11s    
step 00900 (96.2%) | loss: 2.799964 | lrm: 0.08 | dt: 323ms | tok/sec: 1,624,844 | mfu: 39.3% | epoch: 1 | remaining: 11s    
step 00901 (96.3%) | loss: 2.802295 | lrm: 0.07 | dt: 324ms | tok/sec: 1,618,344 | mfu: 39.1% | epoch: 1 | remaining: 11s    
step 00902 (96.4%) | loss: 2.798967 | lrm: 0.07 | dt: 324ms | tok/sec: 1,616,542 | mfu: 39.1% | epoch: 1 | remaining: 10s    
step 00903 (96.6%) | loss: 2.797831 | lrm: 0.07 | dt: 323ms | tok/sec: 1,624,919 | mfu: 39.3% | epoch: 1 | remaining: 10s    
step 00904 (96.7%) | loss: 2.802113 | lrm: 0.07 | dt: 327ms | tok/sec: 1,604,812 | mfu: 38.8% | epoch: 1 | remaining: 10s    
step 00905 (96.8%) | loss: 2.799959 | lrm: 0.06 | dt: 323ms | tok/sec: 1,624,404 | mfu: 39.2% | epoch: 1 | remaining: 9s    
step 00906 (96.9%) | loss: 2.796796 | lrm: 0.06 | dt: 323ms | tok/sec: 1,624,801 | mfu: 39.3% | epoch: 1 | remaining: 9s    
step 00907 (97.0%) | loss: 2.798827 | lrm: 0.06 | dt: 325ms | tok/sec: 1,612,189 | mfu: 39.0% | epoch: 1 | remaining: 9s    
step 00908 (97.1%) | loss: 2.795665 | lrm: 0.06 | dt: 327ms | tok/sec: 1,605,352 | mfu: 38.8% | epoch: 1 | remaining: 8s    
step 00909 (97.2%) | loss: 2.799912 | lrm: 0.06 | dt: 325ms | tok/sec: 1,615,511 | mfu: 39.0% | epoch: 1 | remaining: 8s    
step 00910 (97.3%) | loss: 2.797342 | lrm: 0.05 | dt: 322ms | tok/sec: 1,626,910 | mfu: 39.3% | epoch: 1 | remaining: 8s    
step 00911 (97.4%) | loss: 2.805413 | lrm: 0.05 | dt: 322ms | tok/sec: 1,626,918 | mfu: 39.3% | epoch: 1 | remaining: 7s    
step 00912 (97.5%) | loss: 2.799955 | lrm: 0.05 | dt: 323ms | tok/sec: 1,624,414 | mfu: 39.2% | epoch: 1 | remaining: 7s    
step 00913 (97.6%) | loss: 2.791385 | lrm: 0.05 | dt: 327ms | tok/sec: 1,602,966 | mfu: 38.7% | epoch: 1 | remaining: 7s    
step 00914 (97.7%) | loss: 2.787598 | lrm: 0.05 | dt: 324ms | tok/sec: 1,617,284 | mfu: 39.1% | epoch: 1 | remaining: 6s    
step 00915 (97.9%) | loss: 2.788080 | lrm: 0.04 | dt: 322ms | tok/sec: 1,626,864 | mfu: 39.3% | epoch: 1 | remaining: 6s    
step 00916 (98.0%) | loss: 2.788680 | lrm: 0.04 | dt: 323ms | tok/sec: 1,623,902 | mfu: 39.2% | epoch: 1 | remaining: 6s    
step 00917 (98.1%) | loss: 2.796282 | lrm: 0.04 | dt: 325ms | tok/sec: 1,614,315 | mfu: 39.0% | epoch: 1 | remaining: 5s    
step 00918 (98.2%) | loss: 2.799107 | lrm: 0.04 | dt: 327ms | tok/sec: 1,604,643 | mfu: 38.8% | epoch: 1 | remaining: 5s    
step 00919 (98.3%) | loss: 2.796420 | lrm: 0.03 | dt: 322ms | tok/sec: 1,630,313 | mfu: 39.4% | epoch: 1 | remaining: 5s    
step 00920 (98.4%) | loss: 2.800096 | lrm: 0.03 | dt: 322ms | tok/sec: 1,629,809 | mfu: 39.4% | epoch: 1 | remaining: 4s    
